key,sres_1,sres_2,sres_3,sres_4,sres_5,sres_6,sres_7,sres_8,sres_9,sum
BEAM-41,0,0,0,0,0,1,0,0,0,1
BEAM-37,0,0,0,0,0,1,0,0,0,1
BEAM-33,0,1,0,0,0,0,0,1,0,2
BEAM-32,0,0,0,0,1,1,0,1,0,3
BEAM-28,0,0,0,0,0,0,0,0,0,0
BEAM-27,0,0,0,0,0,1,0,0,0,1
BEAM-26,0,0,0,0,0,1,0,0,0,1
BEAM-25,0,0,0,0,0,1,0,0,0,1
BEAM-23,0,0,0,1,0,1,0,1,0,3
BEAM-21,0,0,1,0,0,0,0,0,0,1
BEAM-16,0,0,0,0,0,0,0,0,0,0
BEAM-14,0,0,0,0,0,0,0,0,0,0
BEAM-13,0,0,0,0,0,0,0,0,0,0
BEAM-10,0,0,1,0,0,0,0,1,0,2
BEAM-8,0,0,1,0,0,0,0,0,0,1
BEANUTILS-514,0,0,0,0,0,0,0,0,0,0
BEANUTILS-512,0,0,1,0,0,0,0,0,0,1
BEANUTILS-511,0,0,1,0,0,0,0,0,0,1
BEANUTILS-425,0,0,0,0,0,2,0,0,0,2
BEANUTILS-424,0,0,0,0,0,1,0,1,0,2
BEANUTILS-407,0,0,1,0,0,0,0,0,0,1
BEANUTILS-406,0,0,0,0,0,0,0,0,0,0
BEANUTILS-405,0,0,0,0,0,0,0,2,0,2
BEANUTILS-389,0,0,0,0,0,0,0,1,0,1
BEANUTILS-370,0,0,1,0,0,2,0,0,0,3
BEANUTILS-335,0,0,0,0,0,0,0,0,0,0
BEANUTILS-325,0,0,0,0,0,0,0,0,0,0
BEANUTILS-322,0,0,0,1,0,0,0,1,1,2
BEANUTILS-321,0,0,0,0,0,0,0,0,0,0
BEANUTILS-320,0,0,0,1,0,1,0,0,0,2
BEANUTILS-315,0,0,0,0,0,0,0,0,0,0
BEANUTILS-313,0,0,0,0,0,0,0,0,0,0
BEANUTILS-304,0,0,0,0,0,0,0,0,0,0
BEANUTILS-286,0,0,1,0,0,1,0,0,0,2
BEANUTILS-285,0,0,0,0,0,1,0,0,0,1
BEANUTILS-279,0,0,0,0,0,1,0,0,0,1
BEANUTILS-269,0,0,0,0,0,0,0,0,0,0
BEANUTILS-265,0,0,0,0,0,0,0,0,0,0
BEANUTILS-261,0,0,0,0,1,0,0,1,0,2
BEANUTILS-259,0,0,1,0,0,0,0,0,0,1
BEANUTILS-255,0,0,1,1,0,1,0,0,0,3
BEANUTILS-253,0,0,0,0,0,0,0,0,0,0
BEANUTILS-242,0,0,1,0,0,1,0,1,0,3
BEANUTILS-185,0,0,0,0,0,0,0,0,0,0
BEANUTILS-244,0,0,0,0,0,0,0,0,0,0
CLI-293,0,0,0,0,0,0,0,0,0,0
CLI-290,0,0,0,0,0,1,0,3,0,4
CLI-269,0,0,0,0,0,0,0,0,0,0
CLI-267,0,0,0,0,0,0,0,0,0,0
CLI-228,0,0,1,0,0,1,0,0,0,2
CLI-219,0,0,0,0,0,0,0,2,1,2
CLI-218,0,0,0,0,0,0,0,0,1,0
CLI-196,0,0,1,0,0,0,0,0,0,1
CLI-190,0,0,0,0,0,0,0,0,0,0
CLI-168,0,1,1,0,0,0,0,2,0,4
CLI-166,0,0,0,0,0,1,0,0,0,1
CLI-90,0,0,1,0,0,1,0,0,0,2
CLI-113,0,0,0,0,0,0,0,0,0,0
COCOON-2338,0,0,0,0,0,0,0,0,0,0
COCOON-2313,0,0,0,0,0,0,0,0,0,0
COCOON-2311,0,0,0,0,0,0,0,0,0,0
COCOON-2288,0,0,0,0,0,0,0,0,0,0
COCOON-2269,0,0,0,0,0,0,0,0,0,0
COCOON-2211,0,0,0,0,0,0,0,0,0,0
COCOON-2205,0,0,0,0,0,1,0,0,0,1
COCOON-2200,0,0,1,0,0,0,0,0,0,1
COCOON-2190,0,0,0,0,0,0,0,0,0,0
COCOON-2180,0,0,1,0,0,0,0,0,0,1
COCOON-2154,0,0,0,0,0,0,0,0,0,0
COCOON-2145,0,0,0,0,0,0,0,0,0,0
COCOON-2137,0,0,0,0,0,0,0,0,0,0
COCOON-2122,0,0,1,0,0,0,0,0,0,1
COCOON-2118,0,0,0,0,0,0,0,0,0,0
COCOON-2116,0,0,1,0,0,1,0,0,0,2
COCOON-2110,0,0,1,0,0,0,0,0,0,1
COCOON-2083,0,0,0,0,0,0,0,1,0,1
COCOON-2054,0,1,0,0,0,0,0,1,0,2
COCOON-2048,0,0,0,0,0,0,0,1,0,1
COCOON-2047,0,0,0,0,0,0,0,0,0,0
COCOON-2046,0,0,0,0,0,0,0,0,0,0
COCOON-2037,0,0,1,0,0,0,0,0,0,1
COCOON-2001,0,0,0,0,0,0,0,0,0,0
COCOON-1996,0,0,0,0,0,0,0,0,0,0
COCOON-1974,0,0,0,0,0,1,0,0,0,1
COCOON-1963,0,0,1,0,0,1,0,0,0,2
COCOON-1955,0,0,0,0,0,0,0,0,0,0
COCOON-1928,0,0,0,0,0,0,0,0,0,0
COCOON-1908,0,0,1,0,0,0,0,0,0,1
COCOON-1877,0,0,0,0,0,0,0,0,0,0
COCOON-1874,0,0,0,0,0,0,0,0,0,0
COCOON-1835,0,0,0,0,0,1,0,0,0,1
COCOON-1834,0,0,0,0,0,0,0,0,0,0
COCOON-1833,0,0,0,0,0,0,0,0,0,0
COCOON-1832,0,0,0,0,0,1,0,0,0,1
COCOON-1831,0,0,0,0,0,1,0,0,0,1
COCOON-1830,0,0,0,0,0,0,0,0,0,0
COCOON-1806,0,0,1,0,0,0,0,1,0,2
COCOON-1802,0,0,0,0,0,0,0,0,0,0
COCOON-1801,0,0,0,0,0,0,0,0,0,0
COCOON-1795,0,0,0,0,0,0,0,0,0,0
COCOON-1789,0,0,0,0,0,0,0,0,0,0
COCOON-1768,0,0,0,0,0,0,0,0,0,0
COCOON-1767,0,0,0,0,0,1,0,0,0,1
COCOON-1766,0,0,1,0,0,0,0,0,0,1
COCOON-1765,0,0,0,0,0,1,0,0,0,1
COCOON-1764,0,0,0,0,0,1,0,0,0,1
COCOON-1729,0,0,0,0,0,1,0,0,0,1
COCOON-1676,0,0,0,0,0,1,0,1,0,2
CODEC-257,0,0,0,0,0,0,0,0,0,0
CODEC-251,0,0,0,0,0,0,0,0,0,0
CODEC-242,0,0,1,0,0,0,0,0,0,1
CODEC-240,0,0,1,0,0,0,0,0,0,1
CODEC-238,0,1,0,1,0,0,0,2,1,4
CODEC-236,0,0,1,0,0,1,0,0,0,2
CODEC-235,0,0,0,0,0,0,0,0,0,0
CODEC-233,0,1,0,0,0,0,0,3,0,4
CODEC-227,0,0,1,0,0,1,0,0,0,2
CODEC-222,0,0,0,0,0,0,0,0,0,0
CODEC-215,0,0,0,0,1,0,0,0,0,1
CODEC-214,0,0,0,0,0,0,0,0,0,0
CODEC-213,0,0,0,0,0,0,0,0,0,0
CODEC-212,0,0,1,0,0,0,0,0,0,1
CODEC-211,0,0,0,1,0,0,0,0,0,1
CODEC-210,0,0,0,0,0,0,0,1,0,1
CODEC-208,0,0,0,0,0,0,0,1,0,1
CODEC-206,0,0,0,0,0,0,0,0,0,0
CODEC-205,0,1,0,0,0,1,0,0,0,2
CODEC-203,0,0,1,0,0,0,0,1,0,2
CODEC-195,0,0,0,0,0,0,0,0,0,0
CODEC-194,0,0,0,0,0,0,0,0,0,0
CODEC-192,0,0,0,0,0,0,0,0,0,0
CODEC-188,0,0,1,0,0,0,0,0,0,1
CODEC-173,0,0,0,0,0,0,0,1,0,1
CODEC-161,0,0,1,0,0,0,0,0,0,1
CODEC-136,0,0,0,0,0,1,0,0,0,1
CODEC-133,0,0,1,0,0,0,0,3,0,4
CODEC-125,0,0,1,0,0,0,0,0,0,1
CODEC-110,0,0,0,0,0,0,0,0,0,0
CODEC-106,0,0,1,0,0,0,0,0,0,1
CODEC-104,0,0,0,0,0,0,0,1,0,1
CODEC-88,0,0,0,0,0,0,0,0,0,0
CODEC-74,0,0,0,0,0,0,0,0,0,0
CODEC-63,0,0,0,0,0,0,0,0,0,0
CODEC-62,0,0,1,0,0,0,0,0,0,1
CODEC-60,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-719,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-715,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-706,0,0,0,0,0,0,0,1,0,1
COLLECTIONS-700,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-693,0,0,1,0,0,0,0,0,0,1
COLLECTIONS-692,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-671,0,0,0,0,0,0,0,1,0,1
COLLECTIONS-670,0,0,0,0,0,0,0,1,0,1
COLLECTIONS-668,0,0,0,0,0,0,0,1,0,1
COLLECTIONS-667,0,0,1,0,0,0,0,0,0,1
COLLECTIONS-664,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-654,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-607,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-605,0,0,1,0,0,0,0,0,0,1
COLLECTIONS-591,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-575,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-573,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-568,0,0,0,0,0,0,0,0,1,0
COLLECTIONS-567,0,0,1,0,1,1,0,0,1,3
COLLECTIONS-565,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-564,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-561,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-556,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-552,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-550,0,0,0,0,0,1,0,2,0,3
COLLECTIONS-546,0,0,0,0,0,0,0,1,0,1
COLLECTIONS-541,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-533,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-532,0,0,0,0,1,1,0,1,0,3
COLLECTIONS-520,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-511,0,0,0,0,0,0,0,1,1,1
COLLECTIONS-505,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-503,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-497,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-479,0,0,1,0,0,0,0,0,0,1
COLLECTIONS-471,0,1,0,0,0,1,0,1,2,3
COLLECTIONS-469,0,0,1,0,0,2,0,0,0,3
COLLECTIONS-467,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-460,1,0,0,0,0,0,0,1,0,2
COLLECTIONS-457,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-456,0,0,0,0,0,0,0,1,0,1
COLLECTIONS-440,0,0,1,0,0,2,0,0,0,3
COLLECTIONS-476,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-428,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-422,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-399,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-396,0,0,1,0,0,0,0,0,0,1
COLLECTIONS-393,0,1,1,0,0,0,0,0,0,2
COLLECTIONS-370,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-368,0,0,1,0,0,1,0,0,0,2
COLLECTIONS-366,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-356,0,0,0,0,0,0,0,2,0,2
COLLECTIONS-354,0,0,1,0,0,0,0,0,0,1
COLLECTIONS-347,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-345,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-342,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-306,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-301,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-296,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-287,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-286,0,0,0,0,0,1,0,1,1,2
COLLECTIONS-283,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-275,0,0,0,0,0,0,0,2,0,2
COLLECTIONS-270,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-263,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-258,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-248,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-241,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-235,0,0,0,0,0,1,0,1,0,2
COLLECTIONS-225,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-224,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-8,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-181,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-152,0,0,0,0,0,1,0,0,0,1
COLLECTIONS-165,0,0,0,0,0,0,0,0,0,0
COLLECTIONS-196,0,0,0,0,0,0,0,1,0,1
CONFIGURATION-745,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-704,0,0,0,0,0,1,0,0,0,1
CONFIGURATION-676,0,0,1,0,0,0,0,0,0,1
CONFIGURATION-674,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-664,0,0,0,0,0,1,0,1,0,2
CONFIGURATION-662,0,0,0,0,0,0,0,1,0,1
CONFIGURATION-661,0,0,1,0,0,1,0,0,0,2
CONFIGURATION-658,0,0,0,0,0,0,0,1,0,1
CONFIGURATION-656,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-624,0,0,1,0,0,0,0,0,0,1
CONFIGURATION-569,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-565,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-559,0,0,0,0,0,0,0,1,0,1
CONFIGURATION-526,0,0,0,0,0,2,0,0,0,2
CONFIGURATION-517,0,0,0,0,0,1,0,0,0,1
CONFIGURATION-514,0,0,0,0,0,1,0,0,0,1
CONFIGURATION-512,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-498,0,0,1,0,0,0,0,0,0,1
CONFIGURATION-414,0,0,0,0,0,1,0,0,0,1
CONFIGURATION-380,0,0,0,0,0,1,0,1,0,2
CONFIGURATION-371,0,0,0,0,0,1,0,1,0,2
CONFIGURATION-370,0,0,0,0,0,1,0,0,0,1
CONFIGURATION-367,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-353,0,0,1,0,0,0,0,0,0,1
CONFIGURATION-350,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-333,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-312,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-307,0,0,0,0,0,0,0,2,0,2
CONFIGURATION-290,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-284,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-276,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-273,0,0,0,0,0,1,0,0,0,1
CONFIGURATION-271,0,0,1,0,0,0,0,0,0,1
CONFIGURATION-262,0,0,1,0,0,0,0,0,0,1
CONFIGURATION-258,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-247,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-237,0,0,0,0,0,1,0,0,0,1
CONFIGURATION-236,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-218,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-164,0,0,0,0,0,1,0,0,0,1
CONFIGURATION-211,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-201,0,0,0,0,0,0,0,0,0,0
CONFIGURATION-198,0,0,0,0,0,0,0,0,0,0
DAEMON-321,0,0,0,0,0,0,0,0,0,0
DAEMON-314,0,0,0,0,0,0,0,0,0,0
DAEMON-303,0,0,0,0,0,0,0,2,0,2
DAEMON-293,0,0,1,0,0,0,0,0,0,1
DAEMON-264,0,0,0,0,0,1,0,0,0,1
DAEMON-262,0,0,1,0,0,0,0,0,0,1
DAEMON-245,0,0,1,0,0,1,0,0,0,2
DAEMON-243,0,0,0,0,0,0,0,0,0,0
DAEMON-216,0,0,1,0,0,0,0,2,0,3
DAEMON-209,0,0,0,0,0,1,0,0,0,1
DAEMON-189,0,0,0,0,0,0,0,0,0,0
DAEMON-180,0,0,0,0,0,2,0,0,0,2
DAEMON-179,0,0,0,0,0,1,0,0,0,1
DAEMON-176,0,0,0,0,0,0,0,0,0,0
DAEMON-173,0,0,0,0,0,0,0,3,0,3
DAEMON-140,0,0,1,0,0,0,0,0,0,1
DAEMON-138,0,0,0,0,0,1,0,0,0,1
DAEMON-137,0,0,0,0,0,1,0,0,0,1
DAEMON-125,0,0,0,0,0,0,0,0,0,0
DAEMON-104,0,0,0,0,0,0,0,0,0,0
DAEMON-89,0,0,0,0,0,1,0,2,0,3
DBCP-546,0,0,0,0,0,1,0,0,0,1
DBCP-506,0,0,0,0,0,0,0,0,0,0
DBCP-489,0,0,0,0,0,0,0,1,0,1
DBCP-409,0,0,0,0,0,1,0,0,0,1
DBCP-368,0,0,0,0,0,0,0,0,1,0
DBCP-361,0,0,0,0,0,0,0,0,0,0
DBCP-325,0,1,0,0,0,0,0,0,0,1
DBCP-297,0,0,0,0,0,0,0,0,0,0
DBCP-292,0,0,0,0,0,1,0,0,0,1
DBCP-261,0,0,0,0,0,0,0,2,1,2
DBCP-249,0,0,0,0,0,0,1,1,0,2
DBCP-231,1,0,0,0,0,1,0,1,0,3
DBCP-230,0,0,0,0,0,0,0,0,0,0
DBCP-229,0,0,0,0,0,1,0,0,0,1
DBCP-228,0,0,1,0,0,0,0,0,0,1
DBCP-223,0,0,1,0,0,0,0,0,0,1
DBCP-220,0,0,0,0,0,0,0,3,0,3
DBCP-219,0,0,0,0,0,1,0,0,0,1
DBCP-204,1,0,0,0,0,0,0,0,0,1
DBCP-203,0,0,0,0,0,1,0,0,0,1
DBUTILS-127,0,0,0,0,0,0,0,0,0,0
DBUTILS-126,0,0,0,0,0,0,0,0,0,0
DBUTILS-124,0,1,0,0,0,0,0,1,0,2
DBUTILS-97,0,0,1,0,0,2,0,0,0,3
DBUTILS-89,0,0,0,0,0,1,0,0,0,1
DBUTILS-87,0,0,0,0,0,0,0,0,0,0
DBUTILS-83,0,0,0,0,0,0,0,1,0,1
DBUTILS-78,0,0,0,0,0,0,0,0,0,0
DBUTILS-76,0,0,0,0,0,0,0,0,0,0
DBUTILS-67,0,0,0,0,0,0,0,0,0,0
DBUTILS-50,0,0,1,0,0,0,0,0,0,1
DBUTILS-48,0,0,0,0,0,0,0,0,0,0
DBUTILS-47,0,0,0,0,0,0,0,0,0,0
DBUTILS-43,0,0,0,0,0,1,0,0,0,1
DIGESTER-158,0,0,1,0,0,2,0,1,0,4
FELIX-6131,0,0,0,0,0,0,0,0,0,0
FELIX-6129,0,0,0,0,0,1,0,0,0,1
FELIX-6025,0,0,0,0,0,0,0,0,0,0
FELIX-6024,0,0,0,0,0,0,0,0,0,0
FELIX-6019,0,0,0,0,0,0,0,0,0,0
FELIX-6018,0,0,0,0,0,0,0,1,0,1
FELIX-6017,0,0,1,0,0,1,0,0,1,2
FELIX-6013,0,0,2,0,0,1,0,0,0,3
FELIX-6012,0,0,1,0,0,0,0,1,0,2
FELIX-6004,0,0,2,0,0,0,0,0,0,2
FELIX-5984,0,0,0,0,0,0,0,1,0,1
FELIX-5983,0,0,0,0,0,0,0,0,0,0
FELIX-5961,0,0,0,0,0,0,0,0,1,0
FELIX-5952,0,0,1,0,0,0,0,0,0,1
FELIX-5951,0,0,0,0,0,0,0,0,0,0
FELIX-5923,0,0,1,0,1,1,0,0,0,3
FELIX-5900,0,0,0,0,0,1,0,0,0,1
FELIX-5881,0,0,1,0,0,0,0,0,0,1
FELIX-5880,0,0,2,1,0,0,0,0,2,3
FELIX-5862,0,0,0,0,0,0,0,1,0,1
FELIX-5848,0,0,1,0,0,2,0,0,0,3
FELIX-5839,0,0,0,1,0,0,0,0,0,1
FELIX-5837,0,0,0,0,0,0,0,0,0,0
FELIX-5836,0,0,0,0,0,0,0,0,0,0
FELIX-5835,0,0,0,0,0,0,0,0,0,0
FELIX-5834,0,0,0,0,0,0,0,0,0,0
FELIX-5833,0,0,0,0,0,1,0,0,0,1
FELIX-5791,0,0,1,0,0,0,0,0,0,1
FELIX-5749,0,0,0,0,0,0,0,0,1,0
FELIX-5732,0,0,1,0,0,0,0,0,0,1
FELIX-5694,0,0,0,0,0,0,0,0,0,0
FELIX-5678,0,0,0,0,0,1,0,0,0,1
FELIX-5608,0,0,0,0,0,0,0,0,0,0
FELIX-5482,0,0,0,0,0,1,0,0,0,1
FELIX-5425,0,0,0,0,0,0,0,0,0,0
FELIX-5410,0,0,1,0,0,1,0,0,0,2
FELIX-5367,0,0,0,0,0,0,0,0,0,0
FELIX-5354,0,0,1,0,0,0,0,0,0,1
FELIX-5349,0,0,0,0,0,0,0,0,0,0
FELIX-5339,0,0,0,0,0,1,0,1,0,2
FELIX-5336,0,0,1,0,0,0,0,0,0,1
FELIX-5335,0,0,0,0,0,0,0,0,0,0
FELIX-5332,0,0,0,0,0,0,0,0,0,0
FELIX-5329,0,0,0,0,0,0,0,1,0,1
FELIX-5326,0,0,1,0,0,0,0,0,0,1
FELIX-5272,0,0,0,0,0,0,0,0,0,0
FELIX-5258,0,0,0,0,0,0,0,0,1,0
FELIX-5240,0,0,0,0,0,0,0,0,0,0
FELIX-5239,0,0,0,0,0,0,0,0,0,0
FELIX-5233,0,0,1,0,0,0,0,0,0,1
FELIX-5154,0,0,0,0,0,1,0,0,0,1
FELIX-5152,0,0,1,0,0,0,0,0,0,1
FELIX-4955,0,0,0,0,0,0,0,0,0,0
FELIX-4947,0,0,0,0,0,0,0,0,0,0
FELIX-4942,0,0,0,0,0,0,0,0,0,0
FELIX-4926,0,0,0,0,0,2,0,0,0,2
FELIX-4853,1,0,0,0,0,1,0,0,1,2
FELIX-4807,0,0,0,0,0,0,0,0,0,0
FELIX-4760,0,0,0,0,0,1,0,2,0,3
FELIX-4759,0,0,0,0,0,0,0,0,0,0
FELIX-4712,0,0,0,0,0,0,0,0,0,0
FELIX-4700,0,0,0,0,0,0,0,0,0,0
FELIX-4689,0,1,1,0,0,0,0,1,0,3
FELIX-4687,0,0,0,0,0,0,0,0,0,0
FELIX-4671,0,0,0,0,0,0,0,0,0,0
FELIX-4669,0,0,0,0,0,0,0,3,1,3
FELIX-4641,0,0,0,0,0,1,0,2,0,3
FELIX-4624,0,0,2,0,0,0,0,1,0,3
FELIX-4623,0,0,2,0,0,0,0,0,0,2
FELIX-4607,0,0,0,0,0,0,0,1,0,1
FELIX-4604,0,0,0,0,0,0,0,0,0,0
FELIX-4599,0,0,0,0,0,0,0,0,0,0
FELIX-4591,0,0,0,0,0,0,0,0,0,0
FELIX-4550,0,0,1,0,0,0,0,0,0,1
FELIX-4517,0,0,0,3,0,1,0,1,0,5
FELIX-4512,0,0,1,0,0,0,0,0,0,1
FELIX-4507,0,0,0,0,0,0,0,0,0,0
FELIX-4506,0,0,0,0,0,0,0,1,0,1
FELIX-4500,0,0,0,0,0,0,0,2,0,2
FELIX-4499,0,0,0,0,0,0,0,0,0,0
FELIX-4476,0,0,0,0,0,0,0,0,0,0
FELIX-4446,2,0,0,0,0,1,0,0,0,3
FELIX-4439,0,0,0,0,0,0,0,3,0,3
FELIX-4426,0,0,0,0,0,0,0,0,0,0
FELIX-4421,0,0,1,0,0,0,0,0,0,1
FELIX-4397,0,0,1,0,0,0,0,0,0,1
FELIX-4276,0,0,0,0,0,0,0,0,0,0
FELIX-4271,0,0,0,0,0,1,0,0,0,1
FELIX-4267,0,0,1,0,0,0,0,0,0,1
FELIX-4265,0,0,0,0,0,0,0,0,0,0
FELIX-4231,0,0,0,0,0,1,0,0,0,1
FELIX-4227,0,0,1,0,0,1,0,4,0,6
FELIX-4215,0,0,0,0,0,1,0,0,0,1
FELIX-4194,0,0,0,0,0,0,0,0,0,0
FELIX-4147,0,0,0,0,0,1,0,0,0,1
FELIX-4146,0,0,0,1,0,0,0,0,0,1
FELIX-4137,0,0,1,0,0,1,0,0,0,2
FELIX-4131,0,0,0,0,0,0,0,0,0,0
FELIX-4130,0,0,0,0,0,3,0,0,0,3
FELIX-4125,0,0,0,0,0,0,0,0,0,0
FELIX-4120,0,0,0,0,0,0,0,1,0,1
FELIX-4116,0,0,1,0,0,0,0,0,0,1
FELIX-4095,0,0,0,0,0,0,0,0,0,0
FELIX-4060,0,0,1,0,0,0,0,0,0,1
FELIX-4059,0,0,0,0,0,0,0,0,0,0
FELIX-4034,0,0,1,0,0,0,0,0,0,1
FELIX-4009,0,0,0,0,0,0,0,3,0,3
FELIX-3997,0,0,0,0,0,0,0,0,0,0
FELIX-3885,0,0,0,0,0,0,0,0,0,0
FELIX-3866,0,0,0,0,0,0,0,0,0,0
FELIX-3863,0,0,1,0,0,0,0,0,0,1
FELIX-3818,0,0,0,0,0,0,0,0,0,0
FELIX-3780,0,0,0,0,0,1,1,1,0,3
FELIX-3770,0,0,0,0,0,0,0,0,0,0
FELIX-3769,0,0,1,0,0,1,0,0,0,2
FELIX-3711,0,1,0,1,1,0,0,3,0,6
FELIX-3705,0,0,0,0,0,0,0,0,0,0
FELIX-3699,0,0,1,0,0,0,0,1,0,2
FELIX-3693,0,0,1,0,0,0,0,0,0,1
FELIX-3600,0,0,1,0,0,1,0,0,0,2
FELIX-3544,0,0,0,0,0,1,0,0,0,1
FELIX-3537,0,1,0,0,0,0,0,2,0,3
FELIX-3524,0,0,1,0,0,0,0,0,0,1
FELIX-3507,0,0,1,0,0,0,0,0,0,1
FELIX-3504,0,0,0,0,0,0,0,0,0,0
FELIX-3489,0,0,0,0,0,0,0,0,1,0
FELIX-3462,0,0,0,0,0,0,0,0,0,0
FELIX-3342,0,0,0,0,1,2,0,1,1,4
FELIX-3312,0,0,0,0,0,0,0,0,0,0
FELIX-3295,0,0,1,0,0,0,0,0,0,1
FELIX-3248,0,0,0,0,0,0,0,0,0,0
FELIX-3241,0,0,1,0,0,0,0,0,0,1
FELIX-3237,0,0,2,0,0,0,0,0,0,2
FELIX-3225,0,0,0,0,0,1,0,0,0,1
FELIX-3210,0,0,0,0,0,0,0,0,0,0
FELIX-3208,0,0,0,0,0,1,0,1,0,2
FELIX-3170,0,0,1,0,0,1,0,0,0,2
FELIX-3165,0,0,0,0,0,0,0,2,1,2
FELIX-3156,0,0,0,0,0,0,0,0,0,0
FELIX-3152,0,0,1,0,0,0,0,0,0,1
FELIX-3128,0,0,1,1,0,0,0,0,0,2
FELIX-3124,0,0,0,1,0,1,0,0,0,2
FELIX-3122,0,0,0,0,0,0,0,0,0,0
FELIX-3069,0,0,0,0,0,0,0,1,0,1
FELIX-3066,1,0,0,0,0,0,0,0,0,1
FELIX-3056,0,0,0,0,0,0,0,0,0,0
FELIX-3052,0,0,0,0,0,0,0,1,0,1
FELIX-3045,0,0,1,0,0,0,0,0,0,1
FELIX-3032,0,0,0,0,0,0,0,0,0,0
FELIX-3018,0,0,0,0,0,0,0,1,0,1
FELIX-3011,0,0,0,0,0,0,0,2,1,2
FELIX-3007,0,0,1,0,0,0,0,1,0,2
FELIX-2999,0,0,0,0,0,1,0,3,1,4
FELIX-2991,0,0,0,0,0,0,0,0,1,0
FELIX-2986,0,0,0,0,0,0,0,0,0,0
FELIX-2975,0,0,0,0,0,0,0,0,0,0
FELIX-2973,0,0,0,1,0,1,0,1,0,3
FELIX-2969,0,0,0,0,0,0,0,0,0,0
FELIX-2967,0,0,0,0,0,0,0,0,0,0
FELIX-2961,0,0,0,0,0,1,0,2,0,3
FELIX-2959,0,0,0,0,0,1,0,0,0,1
FELIX-2932,0,0,0,0,0,2,0,0,0,2
FELIX-2920,0,0,0,0,0,0,0,5,1,5
FELIX-2919,0,0,0,0,0,0,0,2,0,2
FELIX-2897,0,0,1,0,0,0,0,0,0,1
FELIX-2896,0,0,1,0,0,0,0,0,0,1
